outcome_name,model_name,target_fraction,selected_population_fraction,selected_rows,treatment_rows,control_rows,treatment_rate,control_rate,cumulative_uplift,cumulative_gain,uplift_ci_lower,uplift_ci_upper,random_gain,gain_above_random,endpoint_gain
conversion,response_propensity,0.95,0.9500001609586555,2655962.0,2257779.0,398183.0,0.003264712799614134,0.0020191720892152602,0.0012455407103988737,3308.108796272413,0.001087499182225546,0.0014035822385722013,3131.6216817467757,176.48711452563748,3296.443875522922
conversion,response_propensity,1.0,1.0,2795749.0,2376531.0,419218.0,0.003104104259527858,0.0019250127618565998,0.001179091497671258,3296.443875522922,0.0010287331471794628,0.0013294498481630534,3296.443875522922,0.0,3296.443875522922
conversion,constant_ate,0.05,0.050000196727245545,139788.0,118998.0,20790.0,0.003042067933914856,0.001443001443001443,0.001599066490913413,223.53030663180417,0.0009956186273693088,0.002202514354457517,164.82219377614612,58.708112855658044,3296.443875522922
conversion,constant_ate,0.1,0.1000000357685901,279575.0,237900.0,41675.0,0.002959226565783943,0.0017036592681463707,0.0012555672976375721,351.02522723702424,0.0008034475596567347,0.0017076870356184095,329.64438755229224,21.380839684731995,3296.443875522922
conversion,constant_ate,0.15,0.15000023249583563,419363.0,356751.0,62612.0,0.0029852754442173954,0.001740880342426372,0.0012443951017910234,521.8532630723889,0.0008720079883138783,0.0016167822152681685,494.4665813284383,27.386681743950646,3296.443875522922
conversion,constant_ate,0.2,0.2000000715371802,559150.0,475583.0,83567.0,0.003023657279591575,0.001830866251032106,0.0011927910285594691,666.9491036190271,0.000863613825509521,0.0015219682316094173,659.2887751045845,7.660328514442654,3296.443875522922
conversion,constant_ate,0.25,0.25000026826442573,698938.0,594485.0,104453.0,0.0030547448632009216,0.001847720984557648,0.0012070238786432736,843.6348556911723,0.0009112083178641451,0.001502839439422402,824.1109688807305,19.52388681044181,3296.443875522922
conversion,constant_ate,0.3,0.3000001073057703,838725.0,713337.0,125388.0,0.003053255333734266,0.0019060835167639646,0.0011471718169703013,962.161682188416,0.0008739013739981909,0.0014204422599424118,988.9331626568766,-26.771480468460595,3296.443875522922
conversion,constant_ate,0.35,0.35000030403301585,978513.0,832069.0,146444.0,0.0030778697439755595,0.0018710223703258583,0.0012068473736497013,1180.9158441320901,0.000955542587853234,0.0014581521594461686,1153.7553564330226,27.160487699067517,3296.443875522922
conversion,constant_ate,0.4,0.4000001430743604,1118300.0,951091.0,167209.0,0.003061746983201397,0.0019137725840116262,0.001147974399189771,1283.7797706139208,0.000910884963427406,0.001385063834952136,1318.577550209169,-34.79777959524813,3296.443875522922
conversion,constant_ate,0.45,0.4500003398016059,1258088.0,1070056.0,188032.0,0.003053111239037957,0.0019039312457454051,0.0011491799932925517,1445.7695594014397,0.000926132936504915,0.0013722270500801884,1483.399743985315,-37.630184583875234,3296.443875522922
conversion,constant_ate,0.5,0.5000001788429504,1397875.0,1188735.0,209140.0,0.003079744434209475,0.001883905517834943,0.0011958389163745319,1671.6333252270488,0.000984983829134899,0.0014066940036141647,1648.221937761461,23.411387465587723,3296.443875522922
conversion,constant_ate,0.55,0.5500000178842951,1537662.0,1307459.0,230203.0,0.003097611473858836,0.0018809485541022488,0.0012166629197565872,1870.8163385187534,0.001015660970856976,0.0014176648686561983,1813.0441315376072,57.772206981146155,3296.443875522922
conversion,constant_ate,0.6,0.6000002146115406,1677450.0,1426089.0,251361.0,0.003092373617635365,0.0018698206961302668,0.0012225529215050982,2050.771398178727,0.0010306505181438854,0.001414455324866311,1977.8663253137531,72.90507286497382,3296.443875522922
conversion,constant_ate,0.65,0.6500000536528852,1817237.0,1544761.0,272476.0,0.0030865616105015597,0.0018790645781646823,0.0012074970323368774,2194.30828455277,0.0010228520398596218,0.001392142024814133,2142.6885190898993,51.61976546287087,3296.443875522922
conversion,constant_ate,0.7,0.7000002503801307,1957025.0,1663717.0,293308.0,0.0030912709312942046,0.0018887994872284425,0.0012024714440657621,2353.266677822798,0.001024127759889123,0.0013808151282424012,2307.510712866045,45.755964956752905,3296.443875522922
conversion,constant_ate,0.75,0.7500000894214752,2096812.0,1782679.0,314133.0,0.0030919756164738575,0.0019036522746734663,0.0011883233418003912,2491.6906429671617,0.0010154730137035832,0.0013611736698971992,2472.3329066421916,19.35773632497012,3296.443875522922
conversion,constant_ate,0.8,0.8000002861487208,2236600.0,1901665.0,334935.0,0.003099915074421625,0.0019018615552271337,0.0011980535191944914,2679.566501030399,0.0010306795528894626,0.0013654274854995201,2637.155100418338,42.41140061206124,3296.443875522922
